,pred_type,ID,ds,numbox,weight,bulk
5183,zhongzhuang,57,2015-05-24,1506,6815.4,48.5815
5184,zhongzhuang,57,2015-05-25,28,258.52,1.2448
5185,zhongzhuang,57,2015-05-26,98,739.0,7.1381
5186,zhongzhuang,57,2015-05-27,208,1236.9,6.0637
5187,zhongzhuang,57,2015-05-28,446,2327.0,15.7292
5188,zhongzhuang,57,2015-05-29,45,565.5,3.413
5189,zhongzhuang,57,2015-05-30,56,346.5,1.3818
5190,zhongzhuang,57,2015-05-31,602,4139.0,20.2873
5191,zhongzhuang,57,2015-06-01,1739,2033.0,15.4272
5192,zhongzhuang,57,2015-06-02,62,345.74,2.116
5193,zhongzhuang,57,2015-06-03,277,2077.5,16.751
5194,zhongzhuang,57,2015-06-04,304,1458.9,10.1633
5195,zhongzhuang,57,2015-06-05,2,40.0,0.23
5196,zhongzhuang,57,2015-06-06,85,1159.0,2.7481
5197,zhongzhuang,57,2015-06-07,31,494.0,6.1201
5198,zhongzhuang,57,2015-06-08,1520,5385.66,28.3602
5199,zhongzhuang,57,2015-06-09,53,632.7,3.0397
5200,zhongzhuang,57,2015-06-10,95,1015.5,8.1132
5201,zhongzhuang,57,2015-06-11,23,294.5,1.735297
5202,zhongzhuang,57,2015-06-12,78,860.0,12.825
5203,zhongzhuang,57,2015-06-13,253,3103.0,14.6191
5204,zhongzhuang,57,2015-06-14,303,1643.92,9.5044
5205,zhongzhuang,57,2015-06-15,35,582.5,1.6584
5206,zhongzhuang,57,2015-06-16,1209,4143.2,28.7418
5207,zhongzhuang,57,2015-06-17,457,2314.5,19.3095
5208,zhongzhuang,57,2015-06-18,55,423.0,2.9957
5209,zhongzhuang,57,2015-06-19,78,549.0,4.3406
5210,zhongzhuang,57,2015-06-20,1132,2843.94,21.0318
5211,zhongzhuang,57,2015-06-21,72,756.5,2.4779
5212,zhongzhuang,57,2015-06-22,22,320.0,7.872
5213,zhongzhuang,57,2015-06-23,16,159.5,0.4472
5214,zhongzhuang,57,2015-06-24,14,32.0,0.5143
5215,zhongzhuang,57,2015-06-25,40,569.0,2.2972
5216,zhongzhuang,57,2015-06-26,1822,16536.48,83.044799
5217,zhongzhuang,57,2015-06-27,3,34.0,0.3986
5218,zhongzhuang,57,2015-06-28,95,1560.0,6.3659
5219,zhongzhuang,57,2015-06-29,47,652.0,3.1097
5220,zhongzhuang,57,2015-06-30,1204,14353.52,48.861398
5221,zhongzhuang,57,2015-07-01,23,111.14,0.6695
5222,zhongzhuang,57,2015-07-02,12,158.0,0.3181
5223,zhongzhuang,57,2015-07-03,1261,12520.0,42.487498
5224,zhongzhuang,57,2015-07-04,1497,10874.0,53.266599
5225,zhongzhuang,57,2015-07-05,310,3657.0,27.421599
5226,zhongzhuang,57,2015-07-06,46,247.9,1.4603
5227,zhongzhuang,57,2015-07-07,1566,13494.23,43.846498
5228,zhongzhuang,57,2015-07-08,126,556.5,3.4243
5229,zhongzhuang,57,2015-07-09,189,364.42,3.9264
5230,zhongzhuang,57,2015-07-10,1445,14018.416,61.7282
5231,zhongzhuang,57,2015-07-11,1854,18205.5,81.979099
5232,zhongzhuang,57,2015-07-12,149,720.5,4.4028
5233,zhongzhuang,57,2015-07-13,51,184.6,1.6611
5234,zhongzhuang,57,2015-07-14,1033,12765.5,49.787099
5235,zhongzhuang,57,2015-07-15,540,4586.0,11.6035
5236,zhongzhuang,57,2015-07-16,155,1932.0,5.3035
5237,zhongzhuang,57,2015-07-17,1225,15884.5,79.115897
5238,zhongzhuang,57,2015-07-18,1670,16618.23,75.692997
5239,zhongzhuang,57,2015-07-19,129,2334.5,5.198898
5240,zhongzhuang,57,2015-07-20,284,579.25,5.2161
5241,zhongzhuang,57,2015-07-21,1889,17577.0,76.5344
5242,zhongzhuang,57,2015-07-22,10,190.0,0.7724
5243,zhongzhuang,57,2015-07-23,25,235.5,1.044
5244,zhongzhuang,57,2015-07-24,1867,14367.5,79.302597
5245,zhongzhuang,57,2015-07-25,1584,13111.0,67.620497
5246,zhongzhuang,57,2015-07-26,371,2549.5,20.9926
5247,zhongzhuang,57,2015-07-27,194,2190.0,11.3686
5248,zhongzhuang,57,2015-07-28,1800,18153.0,60.824597
5249,zhongzhuang,57,2015-07-29,215,680.7,3.3565
5250,zhongzhuang,57,2015-07-30,396,3026.6,23.0981
5251,zhongzhuang,57,2015-07-31,2285,17027.0,91.664499
5252,zhongzhuang,57,2015-08-01,1812,14652.5,91.117993
5253,zhongzhuang,57,2015-08-02,466,5323.0,26.2839
5254,zhongzhuang,57,2015-08-03,221,1453.95,7.835899
5255,zhongzhuang,57,2015-08-04,1750,18876.0,78.225399
5256,zhongzhuang,57,2015-08-05,7,74.5,0.4271
5257,zhongzhuang,57,2015-08-06,1442,12269.83,60.187898
5258,zhongzhuang,57,2015-08-07,884,6763.7,51.4118
5259,zhongzhuang,57,2015-08-08,1494,12190.5,76.6981
5260,zhongzhuang,57,2015-08-09,333,3720.5,15.354899
5261,zhongzhuang,57,2015-08-10,1931,19841.8,77.660699
5262,zhongzhuang,57,2015-08-11,7,30.4,0.238
5263,zhongzhuang,57,2015-08-12,41,616.0,2.9972
5264,zhongzhuang,57,2015-08-13,1656,15322.76,92.2979
5265,zhongzhuang,57,2015-08-14,3686,32410.2,124.861199
5266,zhongzhuang,57,2015-08-15,1,2.0,0.02
5267,zhongzhuang,57,2015-08-16,463,3667.5,23.9815
5268,zhongzhuang,57,2015-08-17,1236,10078.5,55.7285
5269,zhongzhuang,57,2015-08-18,1088,12005.5,49.646798
5270,zhongzhuang,57,2015-08-19,104,561.12,4.3866
5271,zhongzhuang,57,2015-08-20,197,1893.2,7.2395
5272,zhongzhuang,57,2015-08-21,340,1973.78,9.9518
5273,zhongzhuang,57,2015-08-22,505,8475.75,20.1142
5274,zhongzhuang,57,2015-08-23,621,6284.76,31.9954
5275,zhongzhuang,57,2015-08-24,524,3056.29,27.0247
5276,zhongzhuang,57,2015-08-25,38,385.0,1.2808
5277,zhongzhuang,57,2015-08-27,599,5009.77,21.8702
5278,zhongzhuang,57,2015-08-28,510,5982.25,33.8629
5279,zhongzhuang,57,2015-08-29,779,3462.4,25.203899
5280,zhongzhuang,57,2015-08-30,291,3846.0,25.5835
5281,zhongzhuang,57,2015-08-31,326,1938.9,11.4724
5282,zhongzhuang,57,2015-09-01,80,1216.0,6.7234
5283,zhongzhuang,57,2015-09-02,351,3174.6,23.1674
5284,zhongzhuang,57,2015-09-03,1,1.0,0.0031
5285,zhongzhuang,57,2015-09-04,1073,4047.2,34.6388
5286,zhongzhuang,57,2015-09-05,523,11638.0,44.6139
5287,zhongzhuang,57,2015-09-06,1781,11032.5,70.6159
5288,zhongzhuang,57,2015-09-07,644,7846.0,27.342699
5289,zhongzhuang,57,2015-09-08,110,299.0,1.5679
5290,zhongzhuang,57,2015-09-09,1362,14502.84,90.556798
5291,zhongzhuang,57,2015-09-10,3291,28940.8,126.617995
5292,zhongzhuang,57,2015-09-11,1656,11769.0,96.830098
5293,zhongzhuang,57,2015-09-12,1435,9447.1,45.3429
5294,zhongzhuang,57,2015-09-14,1144,9621.4,56.2814
5295,zhongzhuang,57,2015-09-15,4068,34060.0,73.783299
5296,zhongzhuang,57,2015-09-16,1668,10310.0,41.001899
5297,zhongzhuang,57,2015-09-17,2515,24251.0,107.602499
5298,zhongzhuang,57,2015-09-18,1593,12162.5,76.176399
5299,zhongzhuang,57,2015-09-19,1948,11820.1,67.7838
5300,zhongzhuang,57,2015-09-20,3916,37967.39,185.461293
5301,zhongzhuang,57,2015-09-21,1504,16346.5,91.861199
5302,zhongzhuang,57,2015-09-22,3344,29398.3,171.616496
5303,zhongzhuang,57,2015-09-23,501,2371.0,11.5871
5304,zhongzhuang,57,2015-09-24,2427,20788.6,109.163499
5305,zhongzhuang,57,2015-09-25,559,3009.8,10.4428
5306,zhongzhuang,57,2015-09-26,5615,44874.0,232.015595
5307,zhongzhuang,57,2015-09-27,541,5213.3,34.898599
5308,zhongzhuang,57,2015-09-28,4018,37207.54,194.969797
5309,zhongzhuang,57,2015-09-29,394,4929.5,31.637399
5310,zhongzhuang,57,2015-09-30,449,3035.5,17.5482
5311,zhongzhuang,57,2015-10-01,939,4560.0,18.8047
5312,zhongzhuang,57,2015-10-02,523,3184.3,33.9945
5313,zhongzhuang,57,2015-10-03,154,1722.5,10.0194
5314,zhongzhuang,57,2015-10-04,769,5191.1,31.0027
5315,zhongzhuang,57,2015-10-05,630,7217.5,43.4781
5316,zhongzhuang,57,2015-10-06,13,45.0,0.466399
5317,zhongzhuang,57,2015-10-08,731,2831.0,27.4332
5318,zhongzhuang,57,2015-10-09,164,9773.0,26.6793
5319,zhongzhuang,57,2015-10-10,174,2384.0,26.5572
5320,zhongzhuang,57,2015-10-11,2699,20348.63,107.616398
5321,zhongzhuang,57,2015-10-12,2234,22578.0,116.388199
5322,zhongzhuang,57,2015-10-13,2049,23080.81,112.101
5323,zhongzhuang,57,2015-10-14,2708,33229.9,112.554598
5324,zhongzhuang,57,2015-10-15,2206,18566.0,84.920097
5325,zhongzhuang,57,2015-10-16,3790,21221.15,110.006099
5326,zhongzhuang,57,2015-10-17,1397,17377.32,99.442099
5327,zhongzhuang,57,2015-10-18,2839,24575.5,118.448697
5328,zhongzhuang,57,2015-10-19,1880,18907.8,102.1727
5329,zhongzhuang,57,2015-10-20,841,6206.14,35.987
5330,zhongzhuang,57,2015-10-21,1729,17905.5,78.418699
5331,zhongzhuang,57,2015-10-22,1989,9925.3,75.7286
5332,zhongzhuang,57,2015-10-23,2008,14810.8,115.0615
5333,zhongzhuang,57,2015-10-24,257,3387.7,42.1529
5334,zhongzhuang,57,2015-10-25,2584,17694.5,114.3681
5335,zhongzhuang,57,2015-10-26,513,3538.4,22.346399
5336,zhongzhuang,57,2015-10-27,1781,13351.8,93.7091
5337,zhongzhuang,57,2015-10-28,692,1795.8,13.67
5338,zhongzhuang,57,2015-10-29,2783,22294.2,127.410095
5339,zhongzhuang,57,2015-10-30,627,6261.4,36.672799
5340,zhongzhuang,57,2015-10-31,1477,16357.7,95.003499
5341,zhongzhuang,57,2015-11-01,443,3991.5,36.7717
5342,zhongzhuang,57,2015-11-02,1886,18320.0,112.0421
5343,zhongzhuang,57,2015-11-03,1195,4835.5,30.2157
5344,zhongzhuang,57,2015-11-04,3898,25498.1,114.0309
5345,zhongzhuang,57,2015-11-05,1188,4777.0,31.2857
5346,zhongzhuang,57,2015-11-06,1224,17243.5,117.104898
5347,zhongzhuang,57,2015-11-07,461,3951.5,25.5125
5348,zhongzhuang,57,2015-11-08,804,5143.3,43.2266
5349,zhongzhuang,57,2015-11-09,30,399.0,2.9567
5350,zhongzhuang,57,2015-11-10,101,207.75,2.3308
5351,zhongzhuang,57,2015-11-11,3,3.0,0.0439
5352,zhongzhuang,57,2015-11-12,6,14.0,0.0848
5353,zhongzhuang,57,2015-11-14,21,117.5,0.8009
5354,zhongzhuang,57,2015-11-16,2,3.5,0.0166
5355,zhongzhuang,57,2015-11-17,71,1072.5,3.5487
5356,zhongzhuang,57,2015-11-18,508,3445.0,21.5385
5357,zhongzhuang,57,2015-11-19,2169,19974.33,118.2337
5358,zhongzhuang,57,2015-11-20,564,5116.3,36.4041
5359,zhongzhuang,57,2015-11-21,2159,23250.37,118.418898
5360,zhongzhuang,57,2015-11-22,14,107.06,0.885
5361,zhongzhuang,57,2015-11-23,2130,17784.346,104.797896
5362,zhongzhuang,57,2015-11-24,134,757.0,5.4636
5363,zhongzhuang,57,2015-11-25,358,2398.3,18.2087
5364,zhongzhuang,57,2015-11-26,405,4291.3,29.2746
5365,zhongzhuang,57,2015-11-27,2175,19838.258,105.7626
5366,zhongzhuang,57,2015-11-28,2618,18586.735,104.658999
5367,zhongzhuang,57,2015-11-29,681,6874.0,22.7957
5368,zhongzhuang,57,2015-11-30,1266,16152.74,61.023899
5369,zhongzhuang,57,2015-12-01,107,1185.0,5.8335
5370,zhongzhuang,57,2015-12-02,112,1136.7,4.9903
5371,zhongzhuang,57,2015-12-03,454,3994.9,16.8876
5372,zhongzhuang,57,2015-12-04,1838,12360.72,85.572799
5373,zhongzhuang,57,2015-12-05,2021,21624.079,95.470799
5374,zhongzhuang,57,2015-12-06,5,18.0,0.2157
5375,zhongzhuang,57,2015-12-07,2622,22196.368,101.497799
5376,zhongzhuang,57,2015-12-08,210,1340.5,5.3034
5377,zhongzhuang,57,2015-12-09,1706,14487.318,78.3194
5378,zhongzhuang,57,2015-12-10,1735,7982.84,71.934399
5379,zhongzhuang,57,2015-12-11,740,7142.499,34.7739
5380,zhongzhuang,57,2015-12-12,1927,20561.78,108.302599
5381,zhongzhuang,57,2015-12-13,528,3023.6,18.175
5382,zhongzhuang,57,2015-12-14,1752,17786.38,85.203999
5383,zhongzhuang,57,2015-12-15,82,431.5,3.4413
5384,zhongzhuang,57,2015-12-16,120,1055.6,9.6069
5385,zhongzhuang,57,2015-12-17,1402,10419.36,54.354999
5386,zhongzhuang,57,2015-12-18,2777,21060.33,110.630299
5387,zhongzhuang,57,2015-12-19,659,4501.8,26.8675
5388,zhongzhuang,57,2015-12-20,1184,6578.9,31.644799
5389,zhongzhuang,57,2015-12-21,575,2516.5,24.939
5390,zhongzhuang,57,2015-12-22,488,6448.5,33.1647
5391,zhongzhuang,57,2015-12-23,151,927.3,7.5762
5392,zhongzhuang,57,2015-12-24,1775,19265.8,92.976399
5393,zhongzhuang,57,2015-12-25,2180,6281.5,28.7014
5394,zhongzhuang,57,2015-12-26,553,8905.3,33.5985
5395,zhongzhuang,57,2015-12-27,2045,23455.77,96.118397
5396,zhongzhuang,57,2015-12-28,2510,26121.55,115.851399
5397,zhongzhuang,57,2015-12-29,103,1707.5,10.742
5398,zhongzhuang,57,2015-12-30,2989,27156.86,105.382698
5399,zhongzhuang,57,2015-12-31,47,548.0,1.8371
5400,zhongzhuang,57,2016-01-01,1899,15574.512,76.7412
5401,zhongzhuang,57,2016-01-02,415,4353.06,16.3521
5402,zhongzhuang,57,2016-01-03,3075,24379.89,136.007398
5403,zhongzhuang,57,2016-01-04,39,585.5,2.5869
5404,zhongzhuang,57,2016-01-05,5777,21585.1,153.448099
5405,zhongzhuang,57,2016-01-06,381,2371.0,16.0378
5406,zhongzhuang,57,2016-01-07,2642,25499.145,110.994899
5407,zhongzhuang,57,2016-01-08,4,20.3,0.1166
5408,zhongzhuang,57,2016-01-09,2913,27093.12,141.222284
5409,zhongzhuang,57,2016-01-10,1577,6679.6,37.3055
5410,zhongzhuang,57,2016-01-11,1974,16776.84,118.0931
5411,zhongzhuang,57,2016-01-12,2360,20566.11,100.0155
5412,zhongzhuang,57,2016-01-13,1310,5157.3,34.9794
5413,zhongzhuang,57,2016-01-14,2879,35435.636,110.7428
5414,zhongzhuang,57,2016-01-15,1260,4307.26,27.33206
5415,zhongzhuang,57,2016-01-16,3343,26097.045,121.625698
5416,zhongzhuang,57,2016-01-17,725,8009.1,36.915554
5417,zhongzhuang,57,2016-01-18,2969,24319.18,134.8515
5418,zhongzhuang,57,2016-01-19,314,4061.8,21.7282
5419,zhongzhuang,57,2016-01-20,2324,12074.33,94.847106
5420,zhongzhuang,57,2016-01-21,423,2426.8,25.4516
5421,zhongzhuang,57,2016-01-22,1347,18751.83,97.490998
5422,zhongzhuang,57,2016-01-23,45,364.0,4.0651
5423,zhongzhuang,57,2016-01-24,2310,21239.05,131.666599
5424,zhongzhuang,57,2016-01-25,1293,8013.3,56.0145
5425,zhongzhuang,57,2016-01-26,1888,17871.355,85.753099
5426,zhongzhuang,57,2016-01-27,777,6770.1,28.039
5427,zhongzhuang,57,2016-01-28,2787,21859.098,110.87389
5428,zhongzhuang,57,2016-01-29,457,9052.34,22.8829
5429,zhongzhuang,57,2016-01-30,1435,13846.35,111.762799
5430,zhongzhuang,57,2016-01-31,653,14857.63,46.3306
5431,zhongzhuang,57,2016-02-01,1216,10127.99,51.2398
5432,zhongzhuang,57,2016-02-02,2266,7384.9,53.5995
5433,zhongzhuang,57,2016-02-03,230,1221.0,9.1794
5434,zhongzhuang,57,2016-02-04,44,273.5,1.6434
5435,zhongzhuang,57,2016-02-05,14,62.5,0.3349
5436,zhongzhuang,57,2016-02-06,8,40.639,0.1731
5437,zhongzhuang,57,2016-02-16,260,1377.8,17.5
5438,zhongzhuang,57,2016-02-17,349,1547.1,25.142
5439,zhongzhuang,57,2016-02-18,877,8611.09,55.1266
5440,zhongzhuang,57,2016-02-19,1001,4752.8,34.6164
5441,zhongzhuang,57,2016-02-20,1253,12401.09,82.4116
5442,zhongzhuang,57,2016-02-21,252,2502.19,16.1119
5443,zhongzhuang,57,2016-02-22,1724,16422.29,77.373832
5444,zhongzhuang,57,2016-02-23,413,1937.1,18.5573
5445,zhongzhuang,57,2016-02-24,78,432.2,3.648784
5446,zhongzhuang,57,2016-02-25,1838,15431.68,79.9606
5447,zhongzhuang,57,2016-02-26,565,3612.92,37.2976
5448,zhongzhuang,57,2016-02-27,3140,32150.41,133.86405
5449,zhongzhuang,57,2016-02-28,280,4655.6,13.2714
5450,zhongzhuang,57,2016-02-29,8411,82556.87,366.8467
5451,zhongzhuang,57,2016-03-01,1293,8257.58,34.965
5452,zhongzhuang,57,2016-03-02,12,148.0,0.4366
5453,zhongzhuang,57,2016-03-03,3145,23505.35,97.3807
5454,zhongzhuang,57,2016-03-04,825,4516.8,31.683
5455,zhongzhuang,57,2016-03-05,1990,19485.205,97.249604
5456,zhongzhuang,57,2016-03-06,1048,7856.61,41.148
5457,zhongzhuang,57,2016-03-07,4239,51156.488,165.44636
5458,zhongzhuang,57,2016-03-08,143,1457.6,8.3321
5459,zhongzhuang,57,2016-03-09,1527,17453.869,83.168634
5460,zhongzhuang,57,2016-03-10,96,1497.22,6.5409
5461,zhongzhuang,57,2016-03-11,6637,70758.126,306.868047
5462,zhongzhuang,57,2016-03-12,1224,16514.16,50.6894
5463,zhongzhuang,57,2016-03-13,1060,10792.45,91.223
5464,zhongzhuang,57,2016-03-14,432,2010.3,15.458899
5465,zhongzhuang,57,2016-03-15,2358,25105.349,97.0478
5466,zhongzhuang,57,2016-03-16,93,1345.8,5.6432
5467,zhongzhuang,57,2016-03-17,2063,8143.77,74.7338
5468,zhongzhuang,57,2016-03-18,2330,21526.684,91.396151
5469,zhongzhuang,57,2016-03-19,1643,15597.919,86.5394
5470,zhongzhuang,57,2016-03-20,839,5000.0,38.2005
5471,zhongzhuang,57,2016-03-21,2211,20196.849,71.873556
5472,zhongzhuang,57,2016-03-22,3804,43439.0,196.608
5473,zhongzhuang,57,2016-03-23,1817,9043.6,52.831624
5474,zhongzhuang,57,2016-03-24,1538,14441.466,76.0171
5475,zhongzhuang,57,2016-03-25,805,1654.64,9.6181
5476,zhongzhuang,57,2016-03-26,2396,20625.327,90.521605
5477,zhongzhuang,57,2016-03-27,349,3105.3,10.336899
5478,zhongzhuang,57,2016-03-28,3200,22408.419,85.39616
5479,zhongzhuang,57,2016-03-29,149,1819.26,9.0719
5480,zhongzhuang,57,2016-03-30,140,420.2,3.1829
5481,zhongzhuang,57,2016-03-31,1920,17465.53,71.024378
5482,zhongzhuang,57,2016-04-01,493,2325.2,16.0516
5483,zhongzhuang,57,2016-04-02,2328,17412.179,82.59831
5484,zhongzhuang,57,2016-04-03,14,90.0,0.8696
5485,zhongzhuang,57,2016-04-04,1017,6742.225,29.257859
5486,zhongzhuang,57,2016-04-05,491,2350.5,19.3005
5487,zhongzhuang,57,2016-04-06,502,3779.4,32.3503
5488,zhongzhuang,57,2016-04-07,2910,29375.028,58.6216
5489,zhongzhuang,57,2016-04-08,359,2896.43,20.566
5490,zhongzhuang,57,2016-04-09,2499,24576.275,97.42574
5491,zhongzhuang,57,2016-04-10,410,4387.1,45.724559
5492,zhongzhuang,57,2016-04-11,5474,52927.724,218.546516
5493,zhongzhuang,57,2016-04-12,1594,24765.34,49.4238
5494,zhongzhuang,57,2016-04-13,1984,20242.7,92.5215
5495,zhongzhuang,57,2016-04-14,2033,16998.329,82.683661
5496,zhongzhuang,57,2016-04-15,303,2200.7,11.9182
5497,zhongzhuang,57,2016-04-16,5176,38148.965,111.379451
5498,zhongzhuang,57,2016-04-17,120,726.0,4.363272
5499,zhongzhuang,57,2016-04-18,2112,20614.366,94.76199
5500,zhongzhuang,57,2016-04-19,159,1677.43,6.2346
5501,zhongzhuang,57,2016-04-20,33,658.9,2.6617
5502,zhongzhuang,57,2016-04-21,345,2552.66,9.6142
5503,zhongzhuang,57,2016-04-22,1995,21732.409,83.577824
5504,zhongzhuang,57,2016-04-23,475,4080.1,24.1165
5505,zhongzhuang,57,2016-04-24,17,200.5,1.308499
5506,zhongzhuang,57,2016-04-25,1462,7463.14,87.0793
5507,zhongzhuang,57,2016-04-26,95,736.88,3.241536
5508,zhongzhuang,57,2016-04-27,165,1286.8,10.9399
5509,zhongzhuang,57,2016-04-28,1707,18241.817,84.5939
5510,zhongzhuang,57,2016-04-29,2174,26221.16,108.1215
5511,zhongzhuang,57,2016-04-30,2183,17927.9,121.563236
5512,zhongzhuang,57,2016-05-01,44,492.5,3.374399
5513,zhongzhuang,57,2016-05-02,392,3011.15,16.6506
5514,zhongzhuang,57,2016-05-03,2456,26002.347,97.665299
5515,zhongzhuang,57,2016-05-04,333,1346.3,9.9145
5516,zhongzhuang,57,2016-05-05,253,1720.8,7.9681
5517,zhongzhuang,57,2016-05-06,3100,23834.343,105.2839
5518,zhongzhuang,57,2016-05-07,3219,26671.58,123.318199
5519,zhongzhuang,57,2016-05-08,4401,44079.014,173.9106
5520,zhongzhuang,57,2016-05-09,1590,8514.7,40.018499
5521,zhongzhuang,57,2016-05-10,1656,11280.14,93.8356
5522,zhongzhuang,57,2016-05-11,24,193.5,0.5662
5523,zhongzhuang,57,2016-05-12,3101,26155.19,120.366898
5524,zhongzhuang,57,2016-05-13,918,8931.06,54.6927
5525,zhongzhuang,57,2016-05-14,2686,25114.886,97.68275
5526,zhongzhuang,57,2016-05-15,862,4310.5,24.9433
5527,zhongzhuang,57,2016-05-16,498,3319.7,16.9579
5528,zhongzhuang,57,2016-05-17,218,2046.8,7.3192
5529,zhongzhuang,57,2016-05-18,2021,8762.46,49.964341
5530,zhongzhuang,57,2016-05-19,2373,19642.863,113.0075
5531,zhongzhuang,57,2016-05-20,3498,28114.76,136.34254
5532,zhongzhuang,57,2016-05-21,4338,50151.795,209.30916
5533,zhongzhuang,57,2016-05-22,1,20.0,0.0059
5534,zhongzhuang,57,2016-05-23,4158,37458.588,152.59742
5535,zhongzhuang,57,2016-05-24,147,2036.2,8.8931
5536,zhongzhuang,57,2016-05-25,517,4729.9,20.679799
5537,zhongzhuang,57,2016-05-26,13456,32609.64,197.8541
5538,zhongzhuang,57,2016-05-27,847,6482.45,33.48556
5539,zhongzhuang,57,2016-05-28,2003,21702.26,102.673884
5540,zhongzhuang,57,2016-05-29,193,1547.3,5.2655
5541,zhongzhuang,57,2016-05-30,2585,23015.65,112.1252
5542,zhongzhuang,57,2016-05-31,1150,4379.3,36.672516
5543,zhongzhuang,57,2016-06-01,452,2331.0,15.2321
5544,zhongzhuang,57,2016-06-02,5063,45417.885,180.704363
5545,zhongzhuang,57,2016-06-03,334,3100.6,13.1536
5546,zhongzhuang,57,2016-06-04,3439,26829.78,118.356199
5547,zhongzhuang,57,2016-06-05,28,143.5,1.032899
5548,zhongzhuang,57,2016-06-06,859,3580.5,39.0245
5549,zhongzhuang,57,2016-06-07,194,1849.21,14.577899
5550,zhongzhuang,57,2016-06-08,697,4495.0,31.652
5551,zhongzhuang,57,2016-06-09,1925,21658.315,116.780568
5552,zhongzhuang,57,2016-06-10,3979,29954.68,138.8569
5553,zhongzhuang,57,2016-06-11,3318,29294.516,159.2096
5554,zhongzhuang,57,2016-06-12,546,6314.2,21.598
5555,zhongzhuang,57,2016-06-13,812,2015.96,26.3834
5556,zhongzhuang,57,2016-06-14,230,2806.2,8.2692
5557,zhongzhuang,57,2016-06-15,2121,8575.1,72.1048
5558,zhongzhuang,57,2016-06-16,6812,32754.794,215.387194
5559,zhongzhuang,57,2016-06-17,118,1383.94,10.265
5560,zhongzhuang,57,2016-06-18,370,6114.6,24.0639
5561,zhongzhuang,57,2016-06-19,47,278.6,1.4077
5562,zhongzhuang,57,2016-06-20,12,116.0,0.42
5563,zhongzhuang,57,2016-06-21,10,90.0,0.3654
5564,zhongzhuang,57,2016-06-22,301,3183.72,12.6119
5565,zhongzhuang,57,2016-06-23,6060,62756.112,238.438012
5566,zhongzhuang,57,2016-06-24,1018,9063.2,54.517
5567,zhongzhuang,57,2016-06-25,6297,62509.947,238.95172
5568,zhongzhuang,57,2016-06-26,64,228.0,1.2202
5569,zhongzhuang,57,2016-06-27,1904,13495.4,65.201598
5570,zhongzhuang,57,2016-06-28,3744,28674.278,172.633594
5571,zhongzhuang,57,2016-06-29,183,1510.76,13.6366
5572,zhongzhuang,57,2016-06-30,4163,26860.7,205.015382
5573,zhongzhuang,57,2016-07-01,1208,13611.92,57.3852
5574,zhongzhuang,57,2016-07-02,4316,37346.176,184.7807
5575,zhongzhuang,57,2016-07-03,2319,9518.82,77.1551
5576,zhongzhuang,57,2016-07-04,5514,36521.918,188.517
5577,zhongzhuang,57,2016-07-05,6934,65551.54,362.3133
5578,zhongzhuang,57,2016-07-06,3185,23593.124,140.387838
5579,zhongzhuang,57,2016-07-07,3196,23511.62,169.018158
5580,zhongzhuang,57,2016-07-08,12452,60533.32,327.816386
5581,zhongzhuang,57,2016-07-09,9969,53230.804,291.496488
5582,zhongzhuang,57,2016-07-10,4576,54141.34,290.99752
5583,zhongzhuang,57,2016-07-11,7323,67811.3,361.4706
5584,zhongzhuang,57,2016-07-12,584,11332.0,39.962196
5585,zhongzhuang,57,2016-07-13,3518,27710.92,70.471996
5586,zhongzhuang,57,2016-07-14,4572,36815.12,201.824232
5587,zhongzhuang,57,2016-07-15,12142,91902.65,390.529424
5588,zhongzhuang,57,2016-07-16,7143,54314.06,333.2427
5589,zhongzhuang,57,2016-07-17,3905,37944.0,218.328094
5590,zhongzhuang,57,2016-07-18,14845,92904.678,470.440226
5591,zhongzhuang,57,2016-07-19,4761,42788.698,302.426448
5592,zhongzhuang,57,2016-07-20,3192,19942.52,70.811972
5593,zhongzhuang,57,2016-07-21,6912,57002.338,271.366
5594,zhongzhuang,57,2016-07-22,6641,50993.458,250.0542
5595,zhongzhuang,57,2016-07-23,14384,84121.462,513.639092
5596,zhongzhuang,57,2016-07-24,7709,70936.6,332.5686
5597,zhongzhuang,57,2016-07-25,5096,39866.938,229.8794
5598,zhongzhuang,57,2016-07-26,2544,25769.96,145.9444
5599,zhongzhuang,57,2016-07-27,22,111.0,0.4358
5600,zhongzhuang,57,2016-07-28,10284,95878.744,505.9971
5601,zhongzhuang,57,2016-07-29,9922,40423.12,239.003
5602,zhongzhuang,57,2016-07-30,8767,72750.066,431.274498
5603,zhongzhuang,57,2016-07-31,3942,36086.23,240.268384
5604,zhongzhuang,57,2016-08-01,11084,105044.398,546.262914
5605,zhongzhuang,57,2016-08-02,3380,24555.5,142.80693
5606,zhongzhuang,57,2016-08-03,3540,32861.75,165.761894
5607,zhongzhuang,57,2016-08-04,418,3229.0,24.070816
5608,zhongzhuang,57,2016-08-05,6397,51170.876,305.342092
5609,zhongzhuang,57,2016-08-06,9499,74410.428,356.069816
5610,zhongzhuang,57,2016-08-07,7936,64577.86,355.2926
5611,zhongzhuang,57,2016-08-08,6915,62678.0,307.335578
5612,zhongzhuang,57,2016-08-09,5395,50095.72,273.68355
5613,zhongzhuang,57,2016-08-10,1654,20366.76,129.8852
5614,zhongzhuang,57,2016-08-11,8882,79785.218,345.103742
5615,zhongzhuang,57,2016-08-12,5118,44351.12,246.94244
